lego,5,13,14,63.2736,-1,726,215
lego,5,13,14,63.3013,-1,672,218
lego,5,13,14,63.3346,-1,676,264
lego,5,13,14,86.9957,-1,728,215
lego,5,13,14,87.0184,-1,672,217
lego,5,13,14,87.0517,-1,676,266
lego,5,13,14,112.3,-1,727,218
lego,5,13,14,112.319,-1,673,215
lego,5,13,14,112.352,-1,671,262
lego,5,13,14,136.107,-1,725,219
lego,5,13,14,136.136,-1,673,218
lego,5,13,14,136.169,-1,676,269
lego,5,13,14,160.252,-1,497,511
lego,5,13,14,160.27,-1,486,453
lego,5,13,14,160.303,-1,418,459
lego,5,13,14,180.955,-1,494,514
lego,5,13,14,180.987,-1,488,455
lego,5,13,14,181.02,-1,436,459
lego,5,13,14,207.918,-1,497,512
lego,5,13,14,207.938,-1,486,453
lego,5,13,14,207.971,-1,440,456
lego,5,13,14,233.973,-1,493,514
lego,5,13,14,234.005,-1,489,453
lego,5,13,14,234.038,-1,434,461
lego,5,13,14,262.892,-1,745,449
lego,5,13,14,262.922,-1,685,452
lego,5,13,14,262.955,-1,685,501
lego,5,13,14,281.666,-1,739,448
lego,5,13,14,281.689,-1,685,450
lego,5,13,14,281.722,-1,687,505
lego,5,13,14,300.78,-1,741,452
lego,5,13,14,300.806,-1,685,453
lego,5,13,14,300.839,-1,687,503
lego,5,13,14,327.347,-1,741,449
lego,5,13,14,327.373,-1,684,453
lego,5,13,14,327.407,-1,684,500
lego,5,13,14,353.469,-1,424,214
lego,5,13,14,353.49,-1,428,273
lego,5,13,14,353.524,-1,479,268
lego,5,13,14,385.089,-1,424,213
lego,5,13,14,385.108,-1,428,274
lego,5,13,14,385.141,-1,476,272
lego,5,13,14,433.592,-1,425,215
lego,5,13,14,433.642,-1,427,272
lego,5,13,14,433.742,-1,480,270
lego,5,13,14,456.634,-1,632,540
lego,5,13,14,456.659,-1,590,501
lego,5,13,14,456.692,-1,556,537
lego,5,13,14,483.703,-1,636,542
lego,5,13,14,483.726,-1,591,504
lego,5,13,14,483.76,-1,557,538
lego,5,13,14,509.872,-1,637,539
lego,5,13,14,509.894,-1,590,505
lego,5,13,14,509.927,-1,559,538
lego,5,13,14,540.189,-1,636,536
lego,5,13,14,540.211,-1,597,502
lego,5,13,14,540.244,-1,555,540
lego,5,13,14,588.226,-1,545,498
lego,5,13,14,588.245,-1,593,537
lego,5,13,14,588.278,-1,626,495
lego,5,13,14,615.386,-1,543,499
lego,5,13,14,615.412,-1,593,535
lego,5,13,14,615.446,-1,621,492
lego,5,13,14,799.055,-1,543,494
lego,5,13,14,799.083,-1,589,535
lego,5,13,14,799.116,-1,623,494
lego,5,13,14,830.729,-1,546,498
lego,5,13,14,830.75,-1,593,532
lego,5,13,14,830.783,-1,624,490
lego,5,13,14,861.621,-1,482,212
lego,5,13,14,861.651,-1,422,214
lego,5,13,14,861.684,-1,418,262
lego,5,13,14,885.898,-1,481,211
lego,5,13,14,885.918,-1,421,211
lego,5,13,14,885.951,-1,419,261
lego,5,13,14,919.306,-1,483,217
lego,5,13,14,919.335,-1,423,215
lego,5,13,14,919.368,-1,419,260
lego,5,13,14,944.828,-1,481,214
lego,5,13,14,945.286,-1,425,210
lego,5,13,14,945.752,-1,422,262
lego,5,13,14,969.613,-1,531,209
lego,5,13,14,969.636,-1,579,242
lego,5,13,14,969.669,-1,611,201
lego,5,13,14,1004.15,-1,532,209
lego,5,13,14,1004.17,-1,581,244
lego,5,13,14,1004.2,-1,613,202
lego,5,13,14,1027.77,-1,533,212
lego,5,13,14,1027.79,-1,583,243
lego,5,13,14,1027.82,-1,611,208
lego,5,13,14,1094.91,-1,534,209
lego,5,13,14,1094.94,-1,584,242
lego,5,13,14,1094.97,-1,613,203
lego,5,13,14,1131.04,-1,684,189
lego,5,13,14,1131.06,-1,693,248
lego,5,13,14,1131.09,-1,739,250
lego,5,13,14,1158.05,-1,684,191
lego,5,13,14,1158.11,-1,687,247
lego,5,13,14,1158.16,-1,740,251
lego,5,13,14,1184.37,-1,688,192
lego,5,13,14,1184.39,-1,688,249
lego,5,13,14,1184.42,-1,739,250
lego,5,13,14,1222.38,-1,684,190
lego,5,13,14,1222.41,-1,691,247
lego,5,13,14,1222.44,-1,738,249
lego,5,13,14,1258.8,-1,482,277
lego,5,13,14,1258.83,-1,479,218
lego,5,13,14,1258.86,-1,425,218
lego,5,13,14,1291.92,-1,480,276
lego,5,13,14,1291.94,-1,479,221
lego,5,13,14,1291.98,-1,430,220
lego,5,13,14,1328.87,-1,479,276
lego,5,13,14,1328.89,-1,481,219
lego,5,13,14,1328.93,-1,427,218
lego,5,13,14,1359.39,-1,479,276
lego,5,13,14,1359.41,-1,478,218
lego,5,13,14,1359.44,-1,428,221
lego,5,13,14,1399.71,-1,618,328
lego,5,13,14,1399.73,-1,559,327
lego,5,13,14,1399.76,-1,561,379
lego,5,13,14,1438.43,-1,619,328
lego,5,13,14,1438.45,-1,559,327
lego,5,13,14,1438.48,-1,561,380
lego,5,13,14,1467.54,-1,617,329
lego,5,13,14,1467.56,-1,558,327
lego,5,13,14,1467.6,-1,558,377
lego,5,13,14,1497.61,-1,617,330
lego,5,13,14,1497.63,-1,559,330
lego,5,13,14,1497.66,-1,558,377
lego,5,13,14,1530.77,-1,619,231
lego,5,13,14,1530.8,-1,575,192
lego,5,13,14,1530.83,-1,541,228
lego,5,13,14,1568.75,-1,619,233
lego,5,13,14,1568.76,-1,573,192
lego,5,13,14,1568.8,-1,544,226
lego,5,13,14,1592.01,-1,620,229
lego,5,13,14,1592.03,-1,579,192
lego,5,13,14,1592.07,-1,540,224
lego,5,13,14,1629.23,-1,618,229
lego,5,13,14,1629.25,-1,578,199
lego,5,13,14,1629.28,-1,539,229
lego,5,13,14,1654.9,-1,439,451
lego,5,13,14,1654.92,-1,446,511
